order_id,customer_id,order_date,category,quantity,unit_price,discount_pct,city,payment_method,channel,customer_email
292,4218,2024-08-08 16:38:25,TEXTILE,3,287.26,0,Fes,Carte ,,client4218@mail.com
293,5086,2024-01-05,Alimentaire,1,1392.0,,fes ,Carte ,,client5086@mail.com
294,1848,2025-01-31,,3,1270.19,5,rabat,virement,boutique,client1848@mail.com
295,4381,2025-06-08,Cosmetique,3,1785.45,5,Rabat,,boutique,client4381@mail.com
296,2086,2024-07-01,,3,1781.67,,Agadir,Carte ,,client2086@mail.com
297,1104,2025-06-19 03:52:35,Alimentaire,4,380.41,5,rabat,virement,boutique,client1104@mail.com
298,3417,2024-07-27 19:42:12,,3,2038.79,5,  Rabat  ,especes,,client3417@mail.com
299,3356,18/02/2024,Electronique,4,2392.62,15,fes ,carte,boutique,client3356@mail.com
300,4629,2024-08-18,Cosmetique,3,1892.67,5,  Rabat  ,virement,Web,client4629@mail.com
301,2531,2024-06-26 18:42:30,Alimentaire,4,120.77,10,CASABLANCA,,boutique,
302,2268,10/02/2024,electronique,1,1938.68,10,Fes,carte,boutique,client2268@mail.com
303,5264,2024-03-10 18:23:29,Cosmetique,4,1366.84,15,Rabat,Carte ,boutique,client5264@mail.com
304,5345,2025-05-01,Cosmetique,1,304.51,5,,carte,boutique,client5345@mail.com
305,1928,2025-01-30,TEXTILE,2,81.27,15,fes ,CARTE,web,client1928@mail.com
306,3624,2025-06-10 02:59:53,Textile,1,2429.64,0,,especes,mobile,client3624@mail.com
307,1851,2024-07-29,TEXTILE,4,1623.47,0,Casablanca,Carte ,boutique,client1851@mail.com
308,2458,2024-09-14 20:19:09,,2,2279.25,,,CARTE,boutique,
309,5381,2024-01-07,Textile,1,1894.78,0,Marrakech,virement,boutique,client5381@mail.com
310,4585,2025-01-25,,1,1195.49,0,  Rabat  ,,boutique,client4585@mail.com
311,4056,2024-01-12,Textile,1,,20,fes ,virement,mobile,client4056@mail.com
312,3816,2024-08-04,Textile,1,419.17,10,Rabat,especes,,client3816@mail.com
313,5496,2025-04-17,TEXTILE,1,740.82,0,Rabat,virement,boutique,client5496@mail.com
314,1819,2024-10-18 22:33:21,Alimentaire,2,808.11,10,  Rabat  ,,,client1819@mail.com
315,4508,21/06/2024,electronique,2,1968.44,20,rabat,especes,boutique,client4508@mail.com
316,3938,2024-11-08,Cosmetique,1,455.91,10,CASABLANCA,virement,web,client3938@mail.com
317,5154,2024-02-01,Maison,4,1927.62,0,fes ,,,client5154@mail.com
318,3996,2025-02-05,electronique,2,352.03,0,Tanger,,web,client3996@mail.com
319,2358,10/06/2025,TEXTILE,1,464.28,0,  Rabat  ,virement,web,client2358@mail.com
320,1514,2024-09-27 13:27:02,TEXTILE,1,1678.09,15,Tanger,CARTE,web,client1514@mail.com
321,1845,17/06/2025,,2,1455.01,20,,virement,,client1845@mail.com
322,5232,2024-09-14 13:42:06,Electronique,4,895.19,,Fes,,mobile,client5232@mail.com
323,5215,2024-10-14 07:42:03,Cosmetique,1,410.25,0,,CARTE,boutique,client5215@mail.com
324,4922,2025-05-05,Alimentaire,1,1625.2,5,Casablanca,,,client4922@mail.com
325,1321,2024-05-30 02:02:08,Electronique,2,2307.67,20,Agadir,Carte ,boutique,client1321@mail.com
326,5968,2025-04-27 17:32:13,Maison,2,2079.3,0,Agadir,especes,boutique,client5968@mail.com
327,1563,23/08/2024,Textile,1,289.25,20,CASABLANCA,especes,Web,client1563@mail.com
328,5353,2025-05-30 04:16:43,,-1,1655.29,0,,,Web,client5353@mail.com
329,5340,15/03/2025,Alimentaire,4,889.28,0,Tanger,virement,Web,client5340@mail.com
330,1686,2024-10-17,Textile,4,,0,Agadir,,web,client1686@mail.com
331,3587,2025-02-22 13:11:23,,1,1076.66,10,fes ,,boutique,client3587@mail.com
332,4255,2024-07-27,Maison,-1,463.22,,rabat,,boutique,client4255@mail.com
333,2131,01/05/2024,Electronique,1,268.69,15,fes ,especes,Web,client2131@mail.com
47,3212,10/05/2025,TEXTILE,2,819.32,0,rabat,especes,Web,client3212@mail.com
335,4863,2025-03-21 03:12:32,,2,569.99,0,  Rabat  ,CARTE,,client4863@mail.com
336,5894,2024-02-28,Electronique,-1,1108.65,10,Rabat,,,client5894@mail.com
337,2388,2024-02-06 13:05:51,electronique,1,2439.6,10,Tanger,Carte ,Web,client2388@mail.com
338,1125,2024-03-11,Maison,2,1820.82,15,Marrakech,especes,,client1125@mail.com
339,4309,2024-01-05 09:30:23,Textile,4,1275.47,10,Marrakech,,boutique,client4309@mail.com
340,5709,13/09/2024,TEXTILE,-1,1929.52,,,,web,client5709@mail.com
341,4134,13/08/2024,Maison,4,2389.51,0,  Rabat  ,especes,boutique,client4134@mail.com
342,3801,2024-03-18 20:11:26,Cosmetique,-1,798.4,10,CASABLANCA,CARTE,mobile,client3801@mail.com
343,3174,2024-07-30 08:20:42,Textile,2,2094.11,0,casablanca,Carte ,Web,client3174@mail.com
344,5435,13/02/2024,Alimentaire,3,1241.0,10,Fes,,boutique,client5435@mail.com
345,2050,25/02/2024,Alimentaire,-1,,15,Tanger,CARTE,web,client2050@mail.com
346,1068,13/01/2024,Maison,1,827.08,10,CASABLANCA,especes,boutique,client1068@mail.com
347,3997,07/07/2024,Maison,2,1059.35,15,Tanger,CARTE,mobile,client3997@mail.com
348,2872,2024-04-12 09:49:42,Electronique,4,2143.65,0,Fes,especes,Web,client2872@mail.com
349,5235,19/11/2024,Alimentaire,2,1414.1,20,casablanca,carte,mobile,client5235@mail.com
350,1788,05/04/2025,Electronique,3,913.56,10,Marrakech,CARTE,web,client1788@mail.com
351,5960,2024-07-22,TEXTILE,1,2448.85,15,,Carte ,Web,client5960@mail.com
352,3347,2025-04-19 22:59:59,,1,1608.64,20,,carte,web,client3347@mail.com
353,3595,2024-10-25,TEXTILE,4,692.7,15,  Rabat  ,CARTE,mobile,client3595@mail.com
121,4878,2024-09-16,electronique,2,729.56,0,,virement,web,client4878@mail.com
355,1655,03/08/2024,Electronique,1,256.97,,fes ,carte,Web,client1655@mail.com
356,1851,2024-09-25 22:30:15,Cosmetique,1,1643.99,10,Rabat,Carte ,boutique,client1851@mail.com
357,5315,2024-06-23 01:02:24,Maison,3,2153.71,,Fes,,Web,client5315@mail.com
358,5417,2024-06-30,Maison,-1,1585.0,20,fes ,virement,Web,client5417@mail.com
359,4619,11/11/2024,Maison,2,,0,Marrakech,CARTE,,
360,4908,02/11/2024,,2,1500.57,15,Rabat,,Web,client4908@mail.com
361,4192,22/01/2025,Maison,1,1067.15,10,rabat,CARTE,mobile,client4192@mail.com
362,3372,23/04/2024,Electronique,-1,694.89,5,Marrakech,especes,web,client3372@mail.com
19,2555,2024-10-30 07:55:34,Alimentaire,1,1874.98,,fes ,carte,,client2555@mail.com
364,2024,2025-03-24 00:17:55,Maison,1,393.7,15,Tanger,CARTE,boutique,client2024@mail.com
365,3705,2024-03-23 05:19:08,Cosmetique,2,1943.62,,CASABLANCA,virement,Web,client3705@mail.com
366,3039,2025-01-29 16:07:39,Cosmetique,1,513.97,0,fes ,CARTE,Web,client3039@mail.com
367,3646,2024-06-11,TEXTILE,1,1866.92,0,rabat,Carte ,boutique,client3646@mail.com
368,2784,2024-04-25,Textile,4,824.79,10,Agadir,CARTE,mobile,
369,4893,2024-06-07 13:31:19,Electronique,2,411.09,15,,carte,boutique,client4893@mail.com
370,1879,2024-05-08 17:45:42,Cosmetique,3,2454.56,15,Fes,carte,Web,client1879@mail.com
371,1323,2025-05-11,electronique,2,1365.98,0,fes ,virement,Web,client1323@mail.com
372,5542,2024-06-13,Electronique,1,1134.47,15,Fes,Carte ,,client5542@mail.com
373,1153,2025-01-07 22:34:50,TEXTILE,3,1808.09,20,Rabat,,mobile,client1153@mail.com
374,3638,2024-04-23,Cosmetique,1,128.57,0,Casablanca,carte,Web,client3638@mail.com
375,4183,2025-05-16,Cosmetique,2,141.73,0,Casablanca,Carte ,Web,client4183@mail.com
376,4834,2024-03-03,Maison,4,2058.63,0,Agadir,,web,client4834@mail.com
377,1638,2024-08-09 18:54:49,Cosmetique,1,1818.43,5,Rabat,,mobile,client1638@mail.com
378,1864,2025-01-01,,4,2209.4,0,fes ,,boutique,client1864@mail.com
379,5914,29/03/2025,electronique,3,2115.24,20,  Rabat  ,,mobile,client5914@mail.com
380,5507,17/09/2024,Electronique,-1,,0,rabat,,mobile,client5507@mail.com
381,3460,15/08/2024,Alimentaire,1,1933.38,10,fes ,carte,web,client3460@mail.com
382,3170,2025-01-10 21:11:44,Cosmetique,2,655.48,20,Agadir,Carte ,web,client3170@mail.com
383,2416,2025-05-14 20:58:47,Electronique,2,112.68,20,casablanca,virement,boutique,client2416@mail.com
384,1987,2024-08-20,Electronique,1,1592.04,0,rabat,virement,,client1987@mail.com
385,2808,2024-06-05,,4,2428.18,0,Rabat,virement,Web,client2808@mail.com
386,4898,20/02/2024,TEXTILE,2,231.0,0,CASABLANCA,,mobile,client4898@mail.com
387,2606,2025-06-20 08:57:55,,1,680.32,0,casablanca,CARTE,boutique,client2606@mail.com
388,5865,2024-01-25 11:05:53,Alimentaire,3,1548.23,,Agadir,CARTE,web,client5865@mail.com
389,4062,2024-06-08 03:07:27,Electronique,1,622.76,0,rabat,virement,web,client4062@mail.com
390,3718,2024-08-02 19:35:17,Alimentaire,2,1375.13,,Agadir,Carte ,web,client3718@mail.com
391,5315,2024-02-14 09:18:03,TEXTILE,1,724.35,10,Casablanca,Carte ,web,client5315@mail.com
392,3950,20/04/2024,TEXTILE,4,593.3,0,Marrakech,,,client3950@mail.com
393,4751,2024-01-23 01:26:50,electronique,2,847.25,0,Casablanca,Carte ,boutique,client4751@mail.com
394,5106,2024-10-09,Maison,2,2199.12,0,fes ,especes,mobile,client5106@mail.com
395,2124,2024-03-30,electronique,2,1054.99,20,rabat,CARTE,,client2124@mail.com
396,5759,26/07/2024,Alimentaire,1,1086.56,0,,virement,web,client5759@mail.com
397,1969,2024-07-07 11:33:48,Maison,1,1918.28,20,Tanger,CARTE,boutique,client1969@mail.com
398,2077,2024-07-08,Electronique,2,1521.9,5,Rabat,virement,web,client2077@mail.com
399,5115,25/04/2025,Cosmetique,1,2133.28,0,CASABLANCA,especes,web,client5115@mail.com
400,3210,2025-02-26,TEXTILE,2,1899.29,,Agadir,Carte ,boutique,client3210@mail.com
401,4502,2025-02-18,Textile,4,1806.1,0,fes ,CARTE,Web,client4502@mail.com
402,3012,15/06/2025,Maison,1,1403.1,0,Rabat,CARTE,Web,client3012@mail.com
403,3342,17/04/2025,TEXTILE,2,1540.57,0,Fes,carte,,client3342@mail.com
404,5476,18/05/2024,Textile,3,1138.2,5,Fes,virement,boutique,client5476@mail.com
405,2343,2024-05-06 03:19:12,Alimentaire,-1,1592.5,20,  Rabat  ,CARTE,,client2343@mail.com
406,3745,2024-06-02 05:54:09,TEXTILE,1,1927.51,10,rabat,virement,mobile,client3745@mail.com
407,2661,04/01/2024,TEXTILE,1,1157.43,0,Agadir,especes,mobile,client2661@mail.com
408,4359,2025-03-28,Alimentaire,1,626.89,5,Casablanca,especes,web,client4359@mail.com
409,1265,2024-11-01 12:03:19,Maison,1,290.04,0,,,,client1265@mail.com
410,4730,2025-01-03 01:18:17,Textile,2,820.6,0,Tanger,virement,Web,client4730@mail.com
411,3248,03/12/2024,Textile,2,1745.66,0,Agadir,CARTE,,client3248@mail.com
412,3352,13/03/2025,TEXTILE,2,1322.97,15,CASABLANCA,,Web,client3352@mail.com
413,5992,2024-08-26 10:34:34,Cosmetique,1,313.15,0,  Rabat  ,,Web,client5992@mail.com
414,5590,2024-08-05,Maison,2,1731.24,0,rabat,,,client5590@mail.com
352,3347,2025-04-19 22:59:59,,1,1608.64,20,,carte,web,client3347@mail.com
416,4244,2024-01-30 06:23:40,Electronique,3,2087.89,,Fes,Carte ,mobile,client4244@mail.com
417,5398,09/12/2024,Electronique,1,2091.06,15,fes ,especes,,client5398@mail.com
418,3896,08/03/2024,,1,861.1,0,Agadir,especes,,client3896@mail.com
419,3525,18/11/2024,Maison,4,235.26,15,Fes,especes,,client3525@mail.com
420,1306,25/07/2024,electronique,1,2001.58,0,Rabat,CARTE,,client1306@mail.com
421,1804,2025-06-12 04:49:55,Maison,1,1159.23,0,Casablanca,carte,,client1804@mail.com
422,1377,2024-04-15,Cosmetique,2,75.75,5,Marrakech,especes,boutique,client1377@mail.com
423,4613,2024-04-30 09:55:37,electronique,1,,0,Rabat,,boutique,client4613@mail.com
424,3320,2024-09-07 06:14:09,Alimentaire,2,1540.89,,Casablanca,carte,Web,client3320@mail.com
425,4142,25/02/2024,electronique,4,463.88,,Agadir,virement,boutique,client4142@mail.com
426,5370,2024-03-21,TEXTILE,1,250.43,,casablanca,virement,Web,client5370@mail.com
427,2177,21/09/2024,TEXTILE,1,1755.04,15,Fes,carte,web,client2177@mail.com
428,4778,23/06/2024,Textile,1,1279.72,0,Marrakech,virement,,client4778@mail.com
429,2954,2024-09-06 19:57:00,electronique,-1,971.86,20,Tanger,,mobile,client2954@mail.com
430,5703,2025-05-13,Maison,-1,826.94,,CASABLANCA,CARTE,web,client5703@mail.com
431,5885,23/01/2025,Alimentaire,1,244.52,0,CASABLANCA,CARTE,,client5885@mail.com
432,4663,2024-07-19,electronique,3,763.34,10,Tanger,carte,,
433,4311,2024-05-10 10:42:39,electronique,3,2254.67,0,  Rabat  ,carte,boutique,client4311@mail.com
434,5834,07/02/2025,Alimentaire,4,1026.96,5,,CARTE,mobile,client5834@mail.com
435,3951,03/03/2025,TEXTILE,1,353.01,0,CASABLANCA,Carte ,Web,client3951@mail.com
436,2124,2025-03-01,TEXTILE,4,1565.66,20,fes ,CARTE,boutique,client2124@mail.com
437,1060,2025-05-25,Electronique,2,1038.88,15,Casablanca,,Web,client1060@mail.com
438,4944,2024-03-22,TEXTILE,2,1173.04,0,Rabat,Carte ,web,client4944@mail.com
439,5748,2024-11-15 22:19:12,TEXTILE,3,,,fes ,,boutique,client5748@mail.com
440,3413,2024-10-23 06:05:55,TEXTILE,2,1822.89,0,,,mobile,client3413@mail.com
441,3390,28/01/2024,Alimentaire,1,334.52,10,rabat,,boutique,client3390@mail.com
442,1913,2024-06-27,Cosmetique,1,1654.71,0,rabat,CARTE,mobile,client1913@mail.com
443,3808,2024-03-27,Cosmetique,1,2097.28,20,Tanger,Carte ,Web,client3808@mail.com
444,5732,2024-12-19,,2,1893.6,0,Fes,CARTE,boutique,client5732@mail.com
445,5362,2024-08-27,Maison,4,1196.98,20,Casablanca,CARTE,Web,client5362@mail.com
446,1336,2024-04-09,Maison,3,2391.34,10,Marrakech,virement,web,client1336@mail.com
447,4777,2024-09-04 21:26:05,Electronique,3,1700.74,15,fes ,Carte ,web,client4777@mail.com
51,2577,2024-11-19,Maison,1,495.02,10,  Rabat  ,carte,mobile,client2577@mail.com
449,4653,2024-12-25,Cosmetique,2,,0,Casablanca,,web,client4653@mail.com
450,5953,2024-05-13,TEXTILE,1,2242.08,10,rabat,Carte ,web,client5953@mail.com
451,3264,13/03/2025,,1,1956.21,0,Tanger,virement,web,client3264@mail.com
452,2457,27/03/2025,Alimentaire,2,1533.55,,casablanca,,Web,client2457@mail.com
453,4617,2024-09-22 03:45:38,TEXTILE,1,194.62,,Casablanca,especes,web,client4617@mail.com
454,3182,04/06/2024,,1,1298.15,,Fes,CARTE,web,client3182@mail.com
353,3595,2024-10-25,TEXTILE,4,692.7,15,  Rabat  ,CARTE,mobile,client3595@mail.com
456,4949,2024-05-04,Textile,3,846.93,0,,virement,,client4949@mail.com
457,4765,2024-10-23 23:35:07,,1,1395.1,5,rabat,carte,boutique,client4765@mail.com
458,4587,2024-07-13 05:05:42,,2,82.9,5,Fes,carte,,client4587@mail.com
459,4680,17/01/2024,Cosmetique,1,857.54,20,casablanca,Carte ,,client4680@mail.com
460,5395,2024-06-01 21:05:36,Electronique,1,111.46,0,Fes,especes,mobile,
461,3517,2024-04-09,TEXTILE,1,2091.67,0,casablanca,,,client3517@mail.com
462,4491,11/12/2024,Cosmetique,1,2440.12,0,Marrakech,carte,,client4491@mail.com
463,3243,2024-05-24 15:06:55,Textile,3,1392.45,0,CASABLANCA,Carte ,,client3243@mail.com
464,4989,2024-03-23 00:13:52,TEXTILE,1,2316.82,10,Tanger,Carte ,mobile,client4989@mail.com
465,5285,2025-04-06 15:00:05,TEXTILE,1,,0,  Rabat  ,,web,client5285@mail.com
466,3849,2025-03-04,electronique,2,495.92,0,Agadir,,,client3849@mail.com
467,2704,2024-10-10 01:55:55,Alimentaire,1,1995.6,,Fes,especes,web,client2704@mail.com
468,2716,21/03/2025,Electronique,-1,127.43,0,CASABLANCA,CARTE,,client2716@mail.com
469,4643,2024-11-29 15:15:27,Cosmetique,3,590.56,5,casablanca,Carte ,Web,client4643@mail.com
470,2807,2024-03-16,TEXTILE,-1,154.76,5,Agadir,especes,Web,client2807@mail.com
471,2590,2025-01-02 09:49:09,Alimentaire,3,335.49,0,rabat,carte,Web,client2590@mail.com
472,3814,2024-08-13,Cosmetique,1,1978.08,0,Agadir,carte,Web,client3814@mail.com
473,2773,29/04/2025,electronique,1,1830.44,5,Rabat,CARTE,,client2773@mail.com
474,2220,2024-01-06 15:12:38,,1,2478.36,0,Tanger,CARTE,web,client2220@mail.com
475,5575,2024-01-13 14:48:16,TEXTILE,1,908.85,0,Casablanca,Carte ,boutique,client5575@mail.com
476,5672,25/01/2024,TEXTILE,1,2188.01,15,,Carte ,web,client5672@mail.com
477,3727,03/02/2024,Textile,2,1751.18,5,,,boutique,client3727@mail.com
478,3981,22/02/2024,Textile,3,1174.08,15,CASABLANCA,,mobile,client3981@mail.com
479,5420,26/04/2024,Maison,2,1887.87,15,Marrakech,,Web,client5420@mail.com
480,3828,2025-04-08,electronique,1,1186.01,10,Fes,Carte ,web,client3828@mail.com
481,1715,2024-03-23 14:13:27,Textile,2,2396.48,0,rabat,Carte ,mobile,client1715@mail.com
482,5265,24/01/2024,Cosmetique,1,1195.28,0,rabat,carte,web,client5265@mail.com
483,5256,2024-12-09,TEXTILE,3,1646.29,,Agadir,CARTE,boutique,client5256@mail.com
484,3510,2024-06-24 09:27:59,electronique,-1,942.32,0,CASABLANCA,virement,Web,client3510@mail.com
485,2317,2024-10-19 06:38:11,Alimentaire,1,419.91,15,Agadir,CARTE,boutique,client2317@mail.com
486,1284,2024-11-20 12:31:08,Electronique,3,1132.1,10,casablanca,CARTE,Web,client1284@mail.com
487,3623,2024-06-08,Alimentaire,3,1625.17,10,Agadir,,Web,client3623@mail.com
488,4923,2024-02-11,electronique,1,784.04,5,Fes,carte,boutique,client4923@mail.com
489,5779,23/06/2025,Textile,2,75.92,,,,Web,client5779@mail.com
490,5956,2025-06-07,,3,1005.94,20,Marrakech,virement,web,client5956@mail.com
491,4650,2024-03-30,Alimentaire,-1,1858.99,,rabat,Carte ,Web,client4650@mail.com
492,5810,2024-03-29 05:13:47,,2,1197.04,15,casablanca,carte,web,client5810@mail.com
493,4395,28/06/2024,TEXTILE,1,514.16,10,fes ,carte,boutique,client4395@mail.com
494,5581,2025-04-19 08:10:28,Maison,1,401.98,,casablanca,CARTE,mobile,client5581@mail.com
495,3004,30/01/2024,TEXTILE,-1,2485.95,15,Agadir,,Web,client3004@mail.com
496,4899,2024-05-02,electronique,1,2116.29,0,CASABLANCA,CARTE,mobile,client4899@mail.com
497,3958,05/03/2025,Cosmetique,1,738.84,0,fes ,Carte ,mobile,client3958@mail.com
498,2369,2024-11-26,electronique,2,693.22,15,casablanca,especes,web,client2369@mail.com
499,4972,2025-02-25 12:23:25,Textile,1,560.33,5,fes ,CARTE,Web,client4972@mail.com
500,2075,18/01/2024,electronique,2,1733.81,,Agadir,especes,boutique,client2075@mail.com
501,2821,2024-05-11,Textile,2,782.42,0,Tanger,carte,web,client2821@mail.com
502,1348,2024-07-20 03:55:31,Maison,1,1183.32,0,casablanca,Carte ,web,client1348@mail.com
503,5929,2024-07-29 21:23:38,Maison,1,,0,  Rabat  ,,boutique,client5929@mail.com
504,2981,2025-06-01 20:45:41,Cosmetique,1,2052.57,5,  Rabat  ,virement,mobile,client2981@mail.com
505,1808,2024-08-07,Textile,-1,928.83,,,especes,boutique,client1808@mail.com
506,5212,2024-08-21 14:50:22,electronique,3,326.57,0,Fes,Carte ,boutique,client5212@mail.com
507,3687,20/05/2025,,2,1153.23,,Rabat,virement,Web,client3687@mail.com
508,4896,2025-01-11 06:31:40,Alimentaire,-1,1686.8,0,casablanca,CARTE,Web,client4896@mail.com
509,2382,2024-03-07 13:14:32,Cosmetique,3,516.65,20,casablanca,CARTE,Web,client2382@mail.com
510,5767,06/10/2024,Maison,3,1200.05,20,Fes,especes,Web,client5767@mail.com
511,5073,2024-08-24 22:52:41,Electronique,1,267.02,0,Fes,especes,Web,client5073@mail.com
512,3480,2024-04-08,Maison,-1,1985.97,,Fes,,boutique,client3480@mail.com
513,1144,2024-02-02 15:40:14,Electronique,4,1136.29,,Fes,carte,mobile,client1144@mail.com
514,3482,17/06/2024,TEXTILE,1,794.9,0,Agadir,Carte ,,client3482@mail.com
515,4898,2024-06-09 18:26:52,electronique,4,673.21,20,Agadir,virement,boutique,client4898@mail.com
516,2050,2025-01-10,,1,1917.68,20,casablanca,virement,boutique,client2050@mail.com
517,3000,2024-09-10,Textile,2,1489.48,0,rabat,virement,mobile,
518,4775,2025-03-08,,4,681.21,0,Marrakech,,Web,client4775@mail.com
519,5000,12/04/2024,Maison,-1,1266.87,15,CASABLANCA,virement,Web,client5000@mail.com
520,1617,07/08/2024,Textile,1,757.35,5,Agadir,Carte ,,client1617@mail.com
521,1551,2025-05-01 15:33:01,Maison,3,1993.22,10,fes ,CARTE,,client1551@mail.com
522,3058,2025-06-11,TEXTILE,1,2204.62,0,Agadir,especes,Web,client3058@mail.com
523,4553,2024-03-02 19:00:54,,3,1166.97,10,Tanger,virement,web,client4553@mail.com
524,3186,2024-10-20 23:31:18,Alimentaire,2,1723.4,5,casablanca,especes,web,client3186@mail.com
525,4802,12/05/2025,Alimentaire,4,,0,rabat,carte,boutique,client4802@mail.com
526,5511,2024-06-29 23:27:28,Maison,-1,1959.94,0,Marrakech,carte,Web,client5511@mail.com
527,1739,2025-02-10 05:07:03,Maison,1,1436.01,0,fes ,CARTE,web,client1739@mail.com
528,3567,2024-12-03,Alimentaire,4,2018.49,20,Rabat,carte,mobile,client3567@mail.com
529,4345,2024-09-17 21:27:44,,-1,1343.01,0,Marrakech,CARTE,mobile,client4345@mail.com
530,2187,2025-01-06,Electronique,3,,0,  Rabat  ,Carte ,mobile,client2187@mail.com
531,3972,2024-05-04 19:28:31,Maison,-1,983.41,20,rabat,carte,mobile,client3972@mail.com
532,2312,25/03/2025,TEXTILE,4,1977.51,0,Fes,Carte ,Web,client2312@mail.com
533,4460,2024-04-12,Electronique,2,1275.71,15,Fes,carte,mobile,client4460@mail.com
534,2114,2024-01-04 14:35:15,Alimentaire,2,798.03,0,Rabat,,Web,client2114@mail.com
535,4918,2024-05-16 09:29:27,Alimentaire,3,2002.83,20,Marrakech,CARTE,Web,client4918@mail.com
536,2838,2024-01-22,Alimentaire,2,2268.98,5,rabat,carte,Web,client2838@mail.com
537,2222,2024-04-01 13:23:44,TEXTILE,1,55.0,,,carte,mobile,client2222@mail.com
538,3180,21/10/2024,Cosmetique,1,1089.65,5,rabat,CARTE,mobile,client3180@mail.com
539,3377,2024-09-25,Electronique,-1,2270.17,,casablanca,CARTE,mobile,client3377@mail.com
540,4256,2024-08-05,Electronique,4,1845.54,0,fes ,carte,boutique,client4256@mail.com
541,3902,16/02/2024,Electronique,4,770.22,15,CASABLANCA,,mobile,client3902@mail.com
542,3778,2025-04-24 04:48:10,electronique,3,1781.43,10,casablanca,carte,mobile,client3778@mail.com
543,3301,04/01/2025,electronique,2,1540.07,10,fes ,CARTE,mobile,client3301@mail.com
544,2239,2025-03-26 01:56:15,Alimentaire,1,155.33,,rabat,Carte ,Web,client2239@mail.com
545,5054,11/02/2024,electronique,-1,1155.24,0,casablanca,carte,mobile,client5054@mail.com
546,2378,2025-06-04,Textile,2,1467.2,0,Tanger,especes,Web,client2378@mail.com
547,1212,18/10/2024,Electronique,3,1484.04,15,CASABLANCA,carte,Web,client1212@mail.com
548,4719,2024-10-02,Alimentaire,1,836.98,,Marrakech,especes,web,client4719@mail.com
